class_index,review_text
1,Jersey lowbrow accent Uma
2,expect these days
1,is wrong in its sequel .
1,Each of these stories has the potential for Touched by an Angel simplicity and sappiness
2,It would work much better as a one-hour TV documentary .
2,Like being trapped inside a huge video game
2,deserves from him right now
1,The Irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts
2,First-timer
2,will be upstaged by an avalanche of more appealing holiday-season product .
3,opening -RRB- dance
2,thin -- then out --
1,that a movie can be as intelligent as this one is in every regard except its storyline
2,Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists
1,it 's far from fresh-squeezed
4,critic-proof
3,both convincing and radiant
0,uncompelling
2,Davis -RRB-
2,come in enormous packages
2,spring-break
2,a grumble in your stomach
3,enjoy this
1,is so slight
2,than to receive
4,of effecting change and inspiring hope
3,An old-fashioned drama of substance about a teacher
2,urban drama
1,slap
2,that Disney movies are made of
2,with the entire period of history
3,telegraphed well
2,screaming captain
2,thump
3,communicates a great deal in his performance
2,were in another movie
3,an exhilarating new interpretation
2,the comic heights it obviously desired
2,Ms. Ambrose
2,Bar # 3
2,if you stick with it
2,to see with their own eyes
0,it plays worse now
3,its attractive young leads
0,instantly forgettable
3,between the fantastic and the believable
2,trenchant
2,complex and
1,a stunningly unoriginal premise
4,could n't have done any better in bringing the story of Spider-Man to the big screen .
2,known in this country
3,This slight premise ... works because of the ideal casting of the masterful British actor Ian Holm as the aged Napoleon
2,Besson 's high-profile name being Wasabi 's big selling point
2,conquers France as an earthy Napoleon
2,the imagery in her paintings
2,working in movies today
4,A cleverly
2,cackles
0,But the movie that does n't really deliver for country music fans or for family audiences
2,special-effects excess
2,two brothers
2,commercial sensibilities
3,a jaunt down memory lane for teens and young adults who grew up on televised Scooby-Doo shows or reruns
2,I had with most of the big summer movies
2,given air
0,foreign mush
2,Truckzilla
2,classical music
2,to it
0,be in a contest to see who can out-bad-act the other
2,explore its principal characters
2,never clearly defines his characters or gives us a reason to care about them
2,his way
3,born to make
3,well-crafted psychological study
2,the film to be made
2,the costuming
0,is this bad on purpose
3,the ease with which it integrates thoughtfulness and pasta-fagioli comedy
2,a collection of keening and self-mutilating sideshow geeks
1,about death
2,The storytelling may be ordinary
1,lacking a depth in storytelling usually found in anime like this
2,some time
3,entertaining film
3,to sustain laughs
1,Reign of Fire is hardly the most original fantasy film ever made --
1,an underdone potato
2,is the first film I 've ever seen that had no obvious directing involved .
1,A crude
2,coastal
3,rises above the level of a telanovela .
2,Swimming With Sharks and
2,the actors
2,Korean New
2,urge
2,channels
2,outer lives
1,good-looking but ultimately pointless
2,raw
0,is a horrible movie -- if only it were that grand a failure
2,put together by some cynical creeps at Revolution Studios and Imagine Entertainment
3,My Wife Is an Actress works as well as it does because -LRB- the leads -RRB- are such a companionable couple .
2,scalds
4,manages never to grow boring ... which proves that Rohmer still has a sense of his audience .
2,twitchy
0,jerky
2,I 'd expected it to be
1,molestation
1,The entire point of a shaggy dog story
2,Large budget
4,establishes a wonderfully creepy mood
2,short of a great one
2,reopens
2,of each other 's existence
1,overall flaw
2,Native
0,through the mire of this alleged psychological thriller in search of purpose or even a plot
2,it 's documenting
3,comes into its own in the second half .
2,self-exploitation
2,shattering
2,hews out a world and
2,most high-concept sci fi adventures
2,'m telling you
2,The emotion
3,music and life
2,If you think it 's a riot to see Rob Schneider in a young woman 's clothes
3,Eckstraordinarily
4,`` Far From Heaven '' is a masterpiece .
1,Befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject
1,mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time
4,juiced with enough energy and excitement for at least three films
3,and game phenomenon
3,good B movies
2,Alternating between
1,no explanation
2,unruly
3,the Mood
1,there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by
1,this alarming production
2,on a remote shelf
2,A few early laughs scattered around a plot
2,outer-space documentary Space Station 3D
3,seriously intended movie
1,dumb story
2,Cho and
3,` A ' list cast
1,Disreputable
2,Tezuka 's status
2,essence
2,major changes
3,himself can take credit for most of the movie 's success .
2,The sequel is everything the original was not
2,sugarcoated in the least
1,that it 's the butt of its own joke
2,dismissed or forgotten
2,codes
4,delight
1,anger
1,without any of its satirical
3,of her considerable talents
2,music documentary
1,it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people
2,give a backbone to the company and
1,impossible to claim that it is `` Based on a True Story ''
2,The script
2,called ` the gift of tears
2,capability
2,Jordan Brady 's direction is prosaic
2,advanced Prozac Nation
2,several times
1,racial profiling Hollywood style
2,stop die-hard French film connoisseurs from going out and enjoying the big-screen experience
2,law enforcement
2,nothing more
1,also looking cheap
2,institutionalized
2,Your response to its new sequel
2,very funny but
4,effectively creepy-scary thriller
2,and death and spies
2,a look at `` the real Americans ''
2,benchmark
1,Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .
2,are more evil than ever
3,major movie
3,the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .
2,Hollywood movies
2,Is This Movie ?
3,as it does because -LRB- the leads -RRB- are such a companionable couple
2,film makers
2,unintentional giggles -- several of them
2,that it 's as if it all happened only yesterday
3,the creativity but without any more substance ... indulgently entertaining
2,revisionist theories
2,wear you
4,It turns out to be smarter and more diabolical than you could have guessed at the beginning .
2,A brilliant gag at the expense of those who paid for it and those who pay to see it .
1,what debt Miramax felt they owed to Benigni
1,ploddingly sociological commentary
2,from inside out
3,'s no getting around the fact that this is Revenge Of The Nerds Revisited -- again .
2,their own jokes
1,After one gets the feeling that the typical Hollywood disregard for historical truth and realism is at work here
2,the formula that made The Full Monty a smashing success ... but neglects to add the magic that made it all work
1,but dull and ankle-deep ` epic
2,pastiche winds
3,a solid base hit .
2,to counter the crudity
2,through the movie
2,heavy sentiment and lightweight meaning
3,tender and
3,is more than a movie
2,employ
2,the ones
2,into the scarifying
2,do much with its template
2,is the only imaginable reason for the film to be made
3,levity
3,insane comic
3,tasty performance
2,first time around
3,the essence of a great one
1,all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting
0,marred beyond redemption by a disastrous ending
3,a fascinating study of the relationship between mothers and
4,this year 's very best pictures
3,Love Liza 's tale
3,consistently amusing
1,pandering
3,idiosyncratic humor
2,as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism
2,do at keeping themselves kicking
2,these brats
2,Blair Witch Project
2,a `` Dungeons and Dragons '' fantasy with modern military weaponry
3,A visual spectacle
2,created
1,winds up looking like a bunch of talented thesps slumming it
3,careens from one colorful event to another
4,Definitely worth 95 minutes
2,the very hollowness of the character he plays keeps him at arms length
2,'s not life-affirming --
4,adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .
2,director M. Night Shyamalan
2,whose idea of exercise
2,about Stealing Harvard
3,genial romance
2,Van Wilder
2,ambiguities
2,Clancy 's holes
1,this Cliff Notes edition is a cheat
2,by-the-numbers territory
0,This movie is about the worst thing Chan has done in the United States .
2,perennial
4,I saw an audience laugh so much during a movie
2,these tragic deaths
3,a lifetime
2,owes its genesis to an animatronic display at Disneyland
2,of our close ties with animals
2,a perpetual sense
3,realistic atmosphere
2,Seldahl
3,crisp and purposeful
4,an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia
2,the more lascivious-minded
2,of 1 to 10
2,to go in knowing full well what 's going to happen
2,of a child
4,funniest and most accurate
2,leonine
2,The impulses
1,nothing funny in this every-joke-has - been-told-a - thousand-times - before movie
2,modernize
2,movie-star
1,be a whole lot scarier than they are in this tepid genre offering
2,told something creepy and vague is in the works
2,cut out
1,bloated effects
3,cultural elite
2,to be the next Animal House
3,director Randall Wallace 's flag-waving war flick with a core of decency
2,innate theatrics
3,a valentine sealed with a kiss
1,From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line
1,creates some effective moments of discomfort for character and viewer alike .
2,tries to get the audience to buy just
1,manipulative and as bland as Wonder Bread dipped in milk
2,our souls
2,the diciness
2,that explains the zeitgeist that is the X Games
1,shabby digital photography
1,that 's so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer
2,death
2,kid
2,full workout
2,ever wanted to be an astronaut
2,dawns
4,'s actually sort of amazing
4,The performances are remarkable .
2,on Philip K. Dick stories
3,incredibly flexible
2,pass off
2,the scenes
1,is n't enough clever innuendo to fil
2,the film 's shooting schedule waiting to scream
1,been lost in the translation ... another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise
3,engrossing piece
2,four times
3,is a dazzling conceptual feat
2,Charleston
4,even more haunting than those in Mr. Spielberg 's 1993 classic
2,of this film
2,both in depth and breadth
3,touching British comedy
3,A pretty decent kid-pleasing
1,a coma
0,Exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as Kerrigan 's platinum-blonde hair
0,slapstick and unfunny tricks
3,Black Hawk Down with more heart
0,problems with this film that even 3 Oscar winners ca n't overcome
1,that make Williams sink into melancholia
1,unimpressive
2,men in heels
3,it 's still unusually crafty and intelligent for Hollywood horror .
2,losing a job
1,for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster
2,to provide a reason for us to care beyond the very basic dictums of human decency
1,Even by the intentionally low standards of frat-boy humor
2,three
0,are more involving than this mess .
2,Ayurveda
2,fistfights
2,'ll get the enjoyable basic minimum .
1,insecure
2,The movie 's vision
3,opportunity to make absurdist observations
0,acting that could be any flatter
1,the stuffiest cinema goers
2,to director Abdul Malik Abbott and Ernest ` Tron ' Anderson
2,the diplomat 's
3,but then backed off when the producers saw the grosses for Spy Kids
3,A Song
1,style massacres erupt throughout
4,A film about female friendship that men can embrace and women will talk about for hours .
2,You wo n't look at religious fanatics -- or backyard sheds -- the same way again .
2,lawn chair
2,the script 's potential
1,dismiss --
1,awkward hybrid
1,There are n't many conclusive answers in the film
2,itself --
2,If you go
3,it had a sense of humor
2,as an earthy Napoleon
0,Utter mush ... conceited pap
2,of exaggerated action
2,'s implosion
1,and pat storytelling
4,playful and haunting
1,the scariest guy
2,of sexual obsession
2,because it seems obligatory
2,shots of the astronauts floating in their cabins
2,Bacon and Theron
1,served an eviction notice at every theater stuck with it
1,to sneak out of the theater
2,having a real writer plot out all of the characters ' moves and overlapping story
2,recognize Zeus -LRB- the dog from Snatch -RRB-
2,the less charitable
2,worked up
0,offensive and nothing at all like real life
1,Told in scattered fashion
4,have a Barrie good time
2,familial quandaries
1,is too amateurishly square to make the most of its own ironic implications
2,so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls
1,falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .
3,of a young woman who knows how to hold the screen
2,compromise his vision
2,rap and adolescent poster-boy
2,Contains a few big laughs but many more that graze the funny bone or
2,weave
3,in a class by itself
2,older viewers
2,watching Godard
2,V.S.
2,Rymer
0,be hard put to find a movie character more unattractive or odorous -LRB- than Leon -RRB-
2,depressingly
2,you 'll feel as the credits roll
2,its visual virtuosity
2,sharp satire
1,'s a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good .
2,as predictable
1,grow boring ... which proves that Rohmer still has a sense of his audience
2,Japanese director Shohei Imamura 's
3,attracting audiences to Unfaithful
2,plants
2,centre screen
3,silly comedy
2,a corn dog and an extra-large cotton candy
2,believer
2,Nachtwey clears the cynicism right out of you .
3,a septuagenarian
2,'s Hollywood counterparts
3,the works of an artist
3,ingenuity
4,Frequent flurries of creative belly laughs and
1,tear your eyes away
1,could dredge up
2,stylist
2,like Danny Aiello
2,unmentionables
2,of defiance over social dictates
0,Pretend like your SAT scores are below 120 and
2,leap
2,the latest gimmick
2,could too easily become comic relief in any other film
4,A triumph of pure craft and passionate heart
2,invented for
2,a sweet smile and
1,pummel us
2,very Beavis and Butthead
2,Helmer Hudlin
2,of Mr. Deeds
1,that was inexplicably rushed to the megaplexes before its time
2,made by a highly gifted 12-year-old instead of a grown man
3,better actor
2,its capacity
3,often hilarious minutes
2,less interesting
2,that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance
2,Makes a joke out of car
2,his game
1,Disappointing in comparison to other recent war movies ... or
3,I 'll bet most parents had thought
2,The pleasure of Read My Lips
2,Metro
2,made Swimfan
1,#NOM?
1,direct-to-video\/DVD
4,Majidi 's direction has never been smoother or more confident .
3,the sexy razzle-dazzle
2,there is plenty of room for editing
2,your identity
4,is enormously good fun .
2,what we demand of the director
2,Wertmuller
2,our lesser appetites
4,extraordinarily rich landscape
2,stuffing himself
2,analgesic balm
1,the preachy
2,variation
4,Takes a simple premise and carries it to unexpected heights
2,than the otherwise calculated artifice that defines and overwhelms the film 's production design
1,should have been made for the tube .
3,Contains a few big laughs but many more that graze the funny bone
4,the good-time shenanigans in welcome perspective
3,play Hannibal Lecter
2,There 's a little violence and lots of sex in a bid to hold our attention
2,popular culture
3,the film works
2,of animator Todd McFarlane 's superhero dystopia
2,and several scenes run
3,generous cast
2,to receive a UN inspector
2,see where one 's imagination will lead when given the opportunity
2,you see because the theater
1,from a bad Clive Barker movie
0,idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance
3,with us is a minor miracle
2,apartments
2,and Robert Zemeckis
2,the voice
2,exercises
2,feel what they feel
2,crucial third act miscalculation
2,toilet seat
2,film language
1,as stomach-turning as the way Adam Sandler 's new movie rapes
2,efforts
2,if it 's viewed as a self-reflection or cautionary tale
3,an after school special
2,crime melodrama
4,Salma goes native and she 's never been better in this colorful bio-pic of a Mexican icon .
0,of the worst movies of one year
1,is too impressed with its own solemn insights
4,A rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .
2,Content merely to lionize its title character and exploit his anger
2,based-on-truth stories
2,prurient
2,of emotional and moral departure for protagonist Alice
2,Can Count On Me
2,'re an absolute raving Star Wars junkie
2,a film director
2,Alfonso
3,from the people laughing in the crowd
2,the first Blade
3,come to care about the main characters
1,dumbness
3,way original
2,to understand what this story is really all about
2,at beachcombing verismo
2,Even when there are lulls
3,Kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .
2,that makes a melodramatic mountain out
3,of seeing justice served
2,who do n't
2,reasonably intelligent person to get through The Country Bears
4,explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of Truffaut .
1,whiney
2,from the French film industry in years
2,complex international terrorism is
2,hardass American
2,especially if you 're in the mood for something more comfortable than challenging
2,many chefs
3,does have a few cute moments
3,Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .
2,better film 's
1,Triumph of Love is a very silly movie
2,dynamics
2,he talks
2,of the dialogue jar
2,are canny and spiced
2,your face
2,categorize
2,writer\/director Vicente Aranda
2,he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground .
3,The most surprising thing
2,to drink
2,in favor of tradition and warmth
3,adventure and song
2,revolution
3,coherent
2,snapping
2,most of the big summer movies
1,too concerned
2,the first time
3,hold my interest
2,defines us all
1,of the upper class almost as much as they love themselves
3,a lot of emotional resonance
1,you 're going to feel like you were n't invited to the party .
3,Shining
1,is recommended only for those under 20 years of age
2,of co-dependence
4,wonderfully speculative character
1,the disappointingly generic nature of the entire effort
2,light nor
1,wishing that you and they were in another movie
3,has the potential for Touched by an Angel simplicity and
1,'s exhausting to watch
0,spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio
2,the non-fan
2,trio
2,of a young actress trying to find her way
2,clobbering
1,enough flourishes and freak-outs
1,the holes in the story and the somewhat predictable plot
3,long after this film has ended
2,runs around
2,meditation
2,Filmmaker Tian Zhuangzhuang
3,faithful
2,becomes simply
1,looking for something new
2,Marilyn Freeman
2,ask
2,It 's not too racy and it 's not too offensive .
2,very few laughs
2,the cautionary Christian spook-a-rama
2,morning
2,Creeps you out in high style
2,apparent reason except
2,saw it will have an opinion to share
2,one of those ignorant
2,become very involved in the proceedings ;
2,demands acting that borders on hammy at times
3,The performances are uniformly good .
2,nationalism
2,The verdict
2,about mental illness
2,honored
4,is wickedly fun
2,watching an Alfred Hitchcock movie
4,Knows how to make our imagination wonder .
2,shake and shiver
2,-LRB- `` Safe Conduct '' -RRB-
2,older woman
2,downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness .
2,midsection
3,As refreshing as a drink from a woodland stream .
2,forum to demonstrate their acting ` chops '
4,with every cinematic tool well under his control
1,from baseball movies that try too hard to be mythic
1,light nor magical enough to bring off this kind of whimsy
0,go down as the worst -- and only -- killer website movie of this or any other year
2,guessing plot
4,'ll be rewarded with some fine acting .
1,painful nuance
2,tender
2,after Oedekerk
2,forwards and back
4,amusing and unpredictable
0,A mean-spirited film made by someone who surely read The Catcher in the Rye but clearly suffers from dyslexia
3,works on some levels and is certainly worth seeing at least once .
2,jokes and
2,shrugging acceptance
3,a cohesive story
2,forges out of the theories of class
3,illuminates
2,an architect
2,fact Toback
2,Lieutenant 's Woman
1,the bad reviews
1,several plodding action sequences
1,ultimately it 's undone by a sloppy script
2,surprisingly bland despite the heavy doses of weird performances and direction
2,to Nicholson
2,linearity
3,have earned a 50-year friendship
2,poster movie
4,very satisfying
2,any English Lit
2,the melodramatic aspects
2,convince me
2,story opportunities
2,is making a statement about the inability of dreams and aspirations to carry forward into the next generation .
1,be tried as a war criminal
2,in the U.S.
2,the opening scenes of a wintry New York City in 1899
2,shoot-out
1,in boredom
2,volumes
2,a dinner guest
0,as if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet
4,be considered career-best performances
1,numbingly dull-witted and disquietingly creepy
4,is no denying the power of Polanski 's film ...
2,wildly erratic drama
2,the torments and angst become almost as operatic to us as they are to her characters
3,been given the drive of a narrative
2,although leavened nicely with dry absurdist wit
1,obvious as telling a country skunk
3,would have liked it more if it had just gone that one step further
0,Like a soft drink that 's been sitting open too long
2,Fellowship 's
2,gives none
1,of a war zone
2,stuck in Heaven
2,without the insinuation of mediocre acting or a fairly trite narrative
2,then biting into it and
2,part of the movie
2,directing world
3,its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of Chinese
4,the refreshingly unhibited enthusiasm
2,has crafted with Harris Goldberg
2,buy into
3,yet another remarkable yet shockingly little-known perspective
1,to cut through the sugar coating
4,four star performance
1,is a slight and uninventive movie
1,slow pacing
1,not smart or barbed enough for older viewers
2,campus
2,Fat Greek Wedding
2,Harry Potter
2,holiday-season product
2,pretence
2,The simplicity
1,that even 3 Oscar winners ca n't overcome
1,the looseness of the piece
2,endeavor than its predecessor
2,from
1,'re stuck with a script that prevents them from firing on all cylinders
3,You walk out of The Good Girl with mixed emotions -- disapproval of Justine combined with a tinge of understanding for her actions .
2,to capture its visual appeal or its atmosphere
1,glossy knock-off
2,around them
1,predictable or
2,fifth
3,low-key romantic comedy
2,self-conscious
1,the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .
1,none of them memorable
3,put together a bold biographical fantasia
1,sacrifices its promise
1,find it diverting
3,a non-threatening multi-character piece
0,not amused by the sick sense of humor
2,in World Traveler
2,the ownership and redefinition
2,The thing looks like a made-for-home-video quickie .
2,journalism of the 1960s .
1,While it may not add up to the sum of its parts
3,crack cast
2,from the past decade
1,too few
2,deserve more from a vampire pic than a few shrieky special effects
4,the courage of New York 's finest and a nicely understated expression of the grief
2,the impetus
3,Though the film is well-intentioned
1,reworking to aim the film at young males in the throes of their first full flush of testosterone
1,bites hard .
3,nails hard
2,of white-on-black racism
2,easily substitutable
3,family comedy
2,American Pie hijinks
2,is still a no brainer
2,Hong Kong
3,Working from a surprisingly sensitive script co-written
2,you and they were in another movie
2,of bad behavior
2,concoctions
3,it 's awfully entertaining to watch .
1,makes a better short story
2,'s offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .
4,Nicholas Nickleby '' is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year .
1,frustrating and
2,the ferocity of a frozen burrito
2,is not that it 's all derivative
2,through 300 years of Russian history
3,Argentinian thriller
3,richly detailed
2,The Salton Sea
2,the selection
1,'s rarely as moronic as some campus gross-out films
3,of sweet-and-sour insider movie that film buffs will eat up like so much gelati
2,that you actually buy into
3,a thrill
4,a one-of-a-kind work
1,seem bound and determined to duplicate Bela Lugosi 's now-cliched vampire accent
2,you end up getting
3,on the economics of dealing and the pathology of ghetto fabulousness
2,go back and check out the last 10 minutes
3,into the nature of faith
1,newcomers may find themselves stifling a yawn or two during the first hour
2,intellectual exercise
1,of the discomfort and embarrassment of being a bumbling American in Europe
3,Those who do n't entirely ` get ' Godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .
2,into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs
2,have a single surprise up its sleeve
2,much of a story
2,as a Nike ad
1,relegated to a dark video store corner
2,that get him a few laughs but nothing else
2,the bombastic self-glorification
2,their act
3,the two-wrongs-make-a-right chemistry between Jolie and Burns
3,Earnhart 's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones
2,to give each other the willies
2,bode well
2,poem
2,a condensed season of TV 's Big Brother
1,Even though the film does n't manage to hit all of its marks
2,dark satire
2,full consciousness
3,LaBute continues to improve .
0,the spell they cast is n't the least bit mesmerizing
3,is honestly
1,Degenerates
2,Sven Wollter as the stricken composer
2,oddly colorful and just plain
4,with tremendous skill
2,for long stretches
2,female bonding
2,popcorn movies
4,of constant smiles and frequent laughter
2,dropped me
2,Germanic version
2,Weissman and Bill Weber
4,Beautiful to watch and holds a certain charm
3,fascinating -- and timely -- content
2,co-writer
2,brass
2,solace
2,Wait for it to hit cable .
2,the man 's theories
2,all this exoticism
2,giving it
2,is so busy
3,remind us of brilliant crime dramas
2,hotter-two-years-ago rap and R&B names
2,the film has a lot more on its mind -- maybe too much
1,generally insulting
0,quickly becomes distasteful and downright creepy
2,are ultimately
2,operates nicely off the element of surprise
0,seems embarrassed by his own invention and
2,loss and denial and
2,skeptics are n't likely to enter the theater
1,the plot remains as guarded as a virgin with a chastity belt
1,suffers from too much Norma Rae and not enough Pretty Woman
2,of personal loss
3,lavish period scenery
2,S&M seems like a strange route to true love
1,this bad
2,is a nicely
2,writing and
3,loves its characters and communicates something rather beautiful
2,prim
2,U.S.
2,one of those vanity projects
2,Alexandre Desplat 's
2,the past decade
1,know we 're not supposed to take it seriously
1,that assumes you are n't very bright
2,a young American
2,a shower
2,this one is
4,The history is fascinating ;
2,biggest shocks
3,glides
1,well to cram earplugs
3,technically sumptuous but also almost wildly alive
2,prevalent on The Rock
2,daydreams
3,upping the ante
4,An impressive hybrid .
3,A marvel of production design
2,Jacqueline
2,his mid-seventies
0,to imagine that even very small children will be impressed by this tired retread
2,keep upping the ante on each other
2,Diesel
2,are smarter
2,trounce its overly comfortable trappings
3,knockout
2,period filmmaking
2,you may ask
1,I 'd rather listen to old Tori Amos records
2,creating adventure out of angst
3,music fans
1,upfront that the plot makes no sense
4,thanks to great performances
1,one whose target demographic is likely still in the single digits
3,always has been remarkable about clung-to traditions
2,Stephen Rea
2,and severe flaws
2,uses some of the figures
1,Comedian runs out of steam after a half hour .
1,does n't so much phone in his performance as fax it .
1,overrun by corrupt and hedonistic weasels
3,helmer
2,older men
2,yourself
1,a scummy ripoff
3,its originality
3,of intellectual lector in contemplation of the auteur 's professional injuries
1,who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance
3,a cute alien creature
2,class Austrian society
2,so completely
2,that does n't know what it wants to be
3,An old-fashioned drama
3,timeless and unique perspective
3,audacious ambitions
2,the casualties of war
3,sneaks up on you
3,delivers fascinating psychological fare
3,great way
2,anonymous attackers
1,this film that may not always work
2,American Adobo
1,carnage and
4,'s a fantastic movie
2,to gel together
2,next Animal House
2,to megaplex screenings
3,headline-fresh thriller
2,so much farcical as sour
1,when it is n't merely offensive
2,was a long
3,guessing at almost every turn
3,a juicy soap opera
3,final surprising shots
3,poignant picture
3,Take nothing seriously and
2,enthusiasms
1,Set in a 1986 Harlem that does n't look much like anywhere in New York .
2,constant bloodshed
2,it 's a taunt - a call for justice for two crimes from which many of us have not yet recovered .
0,did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?
3,its unhurried narrative
2,arrogance
1,seen it all before
3,will turn out okay
4,well-written and occasionally challenging social drama
3,hand in hand
2,referred to as Die Hard on a boat
2,finds itself
2,his most
3,with promise
1,nothing about who he is or who he was before
4,well paced and satisfying
3,is magnetic as Graham
2,Broomfield 's style of journalism is hardly journalism at all
2,he knows how to pose Madonna
3,goes easy on the reel\/real world dichotomy that -LRB- Jaglom -RRB- pursued with such enervating determination in Venice\/Venice .
2,Saturday morning TV
2,Did no one on the set
0,This movie plays like an extended dialogue exercise in Retard 101 .
2,catch Freaks
2,delineate
3,the six-time winner
0,too much exploitation and
2,Amir Mann
3,need movies like Tim McCann 's Revolution No. 9 .
2,be released in this condition
3,to yield some interesting results
3,good-naturedness
1,mostly boring affair
2,the way Chekhov
3,Plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .
1,another clever if pointless excursion
2,Andrei Tarkovsky 's
3,is a successful one .
3,you 're in a slap-happy mood
2,circa 1960
3,a striking new significance for anyone
2,of the comeback curlers
2,acceptable entertainment
2,versus martial arts
2,The Fabulous Stains
2,light on the chills and heavy on the atmospheric weirdness
4,in a way that is surprisingly enjoyable
2,of a torn book jacket
2,slap her creators
2,of my situation
2,you think you are making sense of it
3,for a longtime admirer of his work
3,is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year
2,-LRB- Jack Nicholson 's -RRB- career
2,for the audience
2,Potter
2,unfakable sense
2,turn away
2,than perspicacious
1,Some are fascinating and others are not
2,Uruk-Hai
2,the way that Malkovich was
3,recalls the classics of early Italian neorealism
2,drooling
3,The Cockettes -RRB- provides a window into a subculture hell-bent on expressing itself in every way imaginable . '
3,the highest degree
4,Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .
2,Kurt Vonnegut
2,her petite frame and vulnerable persona
2,these despicable characters
1,wheezy
3,fleetingly interesting actors '
4,star performance
2,minutiae
3,highly pleasurable
2,of such
3,captures an Italian immigrant family on the brink of major changes .
3,this natural grain
2,the entire plot
2,the high life
1,ca n't believe anyone would really buy this stuff .
2,'s one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .
3,it 's actually watchable
0,ca n't recommend it
1,thornier
2,is where Ararat went astray
2,keeping the film
1,have banged their brains into the ground so frequently
2,is a movie that also does it by the numbers .
2,the screenplay level
2,of Margaret Thatcher 's ruinous legacy
1,out on video before month 's end
2,your slave
2,of otherwise respectable action
2,with these characters
2,is not a love letter for the slain rappers
2,21st
3,'s a nice girl-buddy movie
2,KOK
2,Roman Polanski 's autobiographical gesture
2,proceed as the world implodes
1,that 's shapeless and uninflected
2,its casting
2,seems fried in pork .
2,to little insight
2,to us
2,the improbable
2,the least bit romantic and only mildly funny
2,a collection of bits
2,after the final frame
2,Kalvert
2,order
2,next to Nanook
1,grossest
2,over many months
2,my vote
2,much shorter cut
3,elegance
3,inspired ''
2,compulsively
2,is that movie !
2,The author 's devotees
2,to watch if you only had a week to live
2,much that it 's forgivable that the plot feels
2,influences
1,soulless jumble
2,the upper class
3,has clever ways of capturing inner-city life during the Reagan years .
1,we a sick society
2,necessity
2,fright and
2,classic romantic comedy to which it aspires
2,denuded urban living
2,Is This Movie
3,Poignant and
3,bittersweet drama
3,caught but the audience gets pure escapism
2,Hunter fan
3,The film 's final hour
2,long-faced
2,'re looking for a tale of Brits behaving badly
3,a narrative puzzle that interweaves individual stories
3,that captures the innocence and budding demons within a wallflower
2,Danang
1,painful improbability
1,very shapable but largely unfulfilling
3,The Believer is nothing less than a provocative piece of work
3,has its heart -LRB- and its palate -RRB-
1,shameless attempt
