class_index,review_text
1,inconsistent
3,the talented cast generally
2,for Duvall 's throbbing sincerity and his elderly propensity for patting people while he talks
2,This
2,extends
1,a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza
2,Jackie
3,that could make a person who has lived her life half-asleep suddenly wake up and take notice
2,Silence
3,value can not be denied
2,Ryosuke
2,is that we did n't get more re-creations of all those famous moments from the show .
2,DeMeo is not without talent ; he just needs better material .
2,as adult
2,punching up
2,a very tasteful rock
3,third or fourth viewing
2,Its and
2,travelogue
3,occasionally brilliant but
2,size
4,is that it 's a rock-solid little genre picture
1,turns numbingly dull-witted and disquietingly creepy
4,powerfully evocative mood
2,urgency and
3,well worth
2,Not a strike against Yang 's similarly themed Yi Yi
2,tearing
0,a routine slasher film that was probably more fun to make than it is to sit through
2,super-sized
2,Takes one character we do n't like and
2,little more dramatic tension
4,sweetheart
2,rely
2,Every child 's story is what matters .
2,flim-flam
3,vivid characters
2,obvious game
2,the social milieu - rich New York intelligentsia
2,naturalistic tone
1,the film never manages to generate a single threat of suspense
2,anything discordant
2,the IMAX format
2,Riviera spree
2,tomfoolery
3,A quaint
3,is still a cinematic touchstone .
2,a Lynch-like vision of the rotting underbelly of Middle America
4,genuine narrative
4,excels in the art of impossible disappearing\/reappearing acts
2,in its delivery
1,been sacrificed for skin
1,unhappy at the prospect of the human race splitting in two
2,spookiness
2,an artificial creation in a world that thrives on artificiality
2,his stepmother
2,a ruse
2,sleek advert
2,`` Home Movie '' is the film equivalent of a lovingly rendered coffee table book .
3,Probes in a light-hearted way the romantic problems of individuals
1,While I ca n't say it 's on par with the first one
2,on the Doorstep
2,feels slight
2,The jokes
2,grouchy
2,all the closed-door hanky-panky
2,like you see it in these harrowing surf shots
4,The performers are so spot on
2,find her husband
3,with the two-wrongs-make-a-right chemistry between Jolie and Burns
2,than most of the rest of `` Dragonfly
2,Wanker Goths
2,forest
1,believe that people have lost the ability to think and
3,bombshell documentary
2,Benshan
2,since 48 Hrs
2,performances and direction
2,soft porn Brian De Palma
2,journey
4,dishes out a ton of laughs that everyone can enjoy .
1,you find yourself praying for a quick resolution
2,underlying Old World
3,feels like a streetwise McLaughlin Group ... and never fails to entertain
2,in the nation
2,its rough edges and
2,Roger Swanson
3,Freundlich 's World Traveler
2,screaming but
2,lies in war-torn Jerusalem
2,no Hollywood villain
3,the Russian word for Wow !? '
2,moderately
2,all the emotions
3,graced
2,of jaw-droppingly odd behavior
2,for the passion
2,thievery
3,spiritual anomie
3,salvation
2,emotional tug
2,often incisive
3,plotting
0,errors
2,Blair Witch
3,A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .
2,of :
3,most gloriously unsubtle and adrenalized extreme
2,is about something
2,caffeinated comedy performances
2,genre piece
1,is difficult to fathom
3,also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them .
2,have done to survive
2,in the world 's religions
2,by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation
2,greed and materalism
2,The performances of the four main actresses
2,has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel
3,punch line
1,manipulation or corny conventions
1,hazy
2,Conforms itself with creating a game of ` who 's who ' ... where the characters ' moves are often more predictable than their consequences
2,compete for each others ' affections
2,MTV
1,a bad sign
3,fully capitalize on its lead 's specific gifts
1,too amateurish and
2,Praise the Lord
3,it sets out with no pretensions and delivers big time
3,solid sci-fi thriller
2,'m the guy who liked There 's Something About Mary and both American Pie movies
1,proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .
2,is sort of
3,a romantic
3,a Golden Book sprung to life
2,deviously
2,director Shohei Imamura 's
3,briefly
2,Let 's hope not .
1,too many `` serious issues ''
2,keep up
1,want to lie down in a dark room with something cool to my brow
2,hired
2,find greatness in the hue of its drastic iconography
2,large dog
1,'m sure mainstream audiences will be baffled
3,haul 'em to the theatre
2,coming-of-age\/coming-out
4,perfectly entertaining summer diversion
2,Though not for everyone
3,excitement
2,their consequences
1,they are not enough
1,something appears to have been lost in the translation this time
3,A welcome relief from baseball movies that try too hard to be mythic
3,manages the dubious feat of turning one man 's triumph of will into everyman 's romance comedy .
2,stars Hugh Grant and Sandra Bullock
2,the right bands for the playlist
2,Lone Star State
2,dialog
2,original Men
2,the heart and soul
2,does feel like a short stretched out to feature length
2,splashing
0,expects people to pay to see it
4,Metropolis is a feast for the eyes .
2,Lee -RRB-
2,Not everything in this ambitious comic escapade
3,very well
2,card sentimentality
2,dangerous libertine and agitator
2,most parents
0,that are all too abundant when human hatred spews forth unchecked
2,three-minute
0,having two guys yelling in your face for two hours
1,so solidly connect with one demographic while striking out with another
3,Discovery Channel fans
1,enough to stave off doldrums
1,comin ' at ya -- as if fearing that his film is molto superficiale
2,raunchy and graphic as it may be in presentation
1,make J.K. Rowling 's marvelous series into a deadly bore
3,laughs aplenty
2,come out in weeks
2,of a London
2,depression
2,a single gag sequence that really scores
2,human events
2,the Paramount imprint
1,A high-minded snoozer .
1,try too hard to be mythic
0,What might have emerged as hilarious lunacy in the hands of Woody Allen or Mel Brooks -LRB- at least during their '70s heyday -RRB- comes across as lame and sophomoric in this debut indie feature .
2,tomorrow
2,narrative gymnastics
2,clear case
2,double life
3,has one very funny joke and a few other decent ones
2,who are so believable that you feel what they feel
1,that it 's impossible to care
3,integrates thoughtfulness and pasta-fagioli comedy
3,been perfect for an old `` Twilight Zone '' episode
3,a sweet and modest and
2,with the rich
1,Wimps
2,others '
2,strung-together
2,staying on the festival circuit
3,painted on their largest-ever historical canvas
0,hackneyed and meanspirited
2,of a 65th class reunion mixer
2,fall closer in quality to Silence
3,Scott 's convincing portrayal of Roger the sad cad that really gives the film its oomph
1,A pure participatory event that malnourished intellectuals
2,does n't always
2,Hart
2,your vintage wines
2,is far funnier
2,lesser appetites
4,the last time I saw an audience laugh so much during a movie
2,over social dictates
2,one of those war movies
3,seems to have recharged him .
2,ultimately becomes a simplistic story about a dysfunctional parent-child relationship
2,this movie makes his own look much better by comparison
1,false
3,do a good job of painting this family dynamic for the audience
3,has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side .
2,small rooms
1,meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot
2,flavor
2,verisimilitude
3,yet permits laughter
2,spring from the demented mind
1,has a wooden delivery and
2,M.I.T.
1,disappoint the action
3,justify the build-up
2,result
2,its combination
2,'ve ever seen .
4,A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .
2,the maker 's minimalist intent
1,that strokes the eyeballs while it evaporates like so much crypt mist in the brain
2,be some sort of credible gender-provoking philosophy
3,art-conscious
4,Devos and Cassel have tremendous chemistry
2,perplexing
0,tortuous
2,their own idiosyncratic way
1,a rather listless amble
3,excruciatingly
3,be fondly remembered in the endlessly challenging maze of moviegoing
2,the constrictive Eisenhower era
3,That 's why Sex and Lucia is so alluring .
2,Na
1,The story is bogus and its characters tissue-thin
3,emotional heart
2,its humor or stock ideas
4,frighteningly fascinating
2,lika
4,ranks with the best of Herzog 's works
2,of convenience
4,Delight your senses and crash this wedding !
1,I 'd recommend waiting for DVD and just skipping straight to her scenes .
2,to give than to receive
2,spiritual quest
2,Minority Report necessary viewing for sci-fi fans
2,all-too-familiar saga
1,'s drab
3,have a whale of a good time
4,is ingenious fun .
2,though
3,absolute delight
2,come across these days
1,that Peter O'Fallon did n't have an original bone in his body
2,is far less painful than his opening scene encounter with an over-amorous terrier
2,a poster movie
2,a film --
2,the time you get back to your car in the parking lot
1,that Santa bumps up against 21st century reality so hard
2,explode into flame
3,Angelina Jolie 's surprising flair
3,two cinematic icons with chemistry galore
2,filled
2,Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall
2,whether
2,think of a very good reason
2,stuffing
2,a 100-year old mystery
3,well spent
2,too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent
2,is hackneyed
3,a comic fan
2,one saving grace
1,incredibly irritating
3,flair and bouncing bravado
1,seem one-dimensional
0,never fresh
2,any day
1,porno
2,might think
2,the sober-minded original was as graceful as a tap-dancing rhino
1,distressingly rote
2,a farcically bawdy fantasy of redemption and regeneration
2,marching band
3,While the transgressive trappings -LRB- especially the frank sex scenes -RRB- ensure that the film is never dull
2,Iranian parable
2,right to be favorably compared to Das Boot
2,themselves and their clients
4,full of grace
1,into one of the toughest ages a kid can go through
2,the Olympus
2,inexorably
3,is -RRB- a fascinating character
3,a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16
2,liberal use
2,hold
2,Copenhagen
2,Watching Spirited Away
2,drugs and
2,emotional turmoil
2,It sounds like another clever if pointless excursion into the abyss
2,Theater 3000 guys
2,orange prison jumpsuit
2,keeps it
2,into its own
2,tells us
2,CGI feature
3,the kind that sacrifices real heroism and abject suffering for melodrama
2,hooliganism
1,I guarantee that no wise men will be following after it
3,spellbinding serpent 's
2,a killer
2,little half-hour
2,this silly little puddle
3,is one helluva singer
2,thin
2,breezy caper movie
1,that malarkey
2,Achero
2,'til
2,bromides
2,After all the big build-up
1,lame entertainment
1,a mediocre tribute to films like Them
2,Karmen
3,'' overcome its weaknesses
3,that should bolster director and co-writer
2,cast portrays their cartoon counterparts well ... but quite frankly
2,These characters
2,designed not to offend
2,to somebody
3,that strikes a very resonant chord
4,capture the minds and hearts of many
2,more distressing
1,hypertime in reverse
1,a cruel deception
2,generation gap
1,we 've learned the hard way just how complex international terrorism is
2,eyelids
2,unintended
2,about either the nature of women
1,frustration from those
2,an episode of MTV 's Undressed
2,to culture shock and a refusal
2,to tell : his own
1,an endless trailer
3,Their computer-animated faces are very expressive .
3,best actor
2,Ourside
1,a tough pill to swallow and
4,the best film
3,fights the good fight in Vietnam in director Randall Wallace 's flag-waving war flick with a core of decency .
4,with an undeniable energy
2,Maybe Thomas Wolfe was right : You ca n't go home again
2,assembles
2,keeping
2,violently gang-raped
2,'ve figured out Late Marriage
0,way to make J.K. Rowling 's marvelous series into a deadly bore
2,starring
3,good stuff
2,wearing
1,that has nothing
2,from the get-go
3,to see three splendid actors
2,Grant and Bullock
1,this sucker
2,Caine -RRB-
2,The English Patient and The Unbearable Lightness of Being
0,a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet
1,you 're not a fan
2,cartoon adventure
2,and middle passages
3,A compassionate
3,Lovingly
2,Aniston
3,of whimsy
2,ran out
2,does not tell you a whole lot about Lily Chou-Chou
3,conspicuous success
0,did n't have an original bone in his body
1,from its unsettling prognosis
1,could n't pick the lint off Borg Queen Alice Krige 's cape ;
3,Although ... visually striking and slickly staged
2,attendant intelligence
2,to Stonehenge
2,Moore 's
3,find a place among the studio 's animated classics
2,gives the film its oomph
2,the formula
2,date movie
2,very good -LRB- but not great -RRB- movie
2,keeps telling you
3,of his reserved but existential poignancy
2,malls
2,is a strength of a documentary to disregard available bias
1,too loud and
2,on and off the screen
3,gently political
2,put on by Spader and Gyllenhaal
1,pretentious mess
2,in the Picture
1,the film more silly than scary
3,has the feel of a summer popcorn movie .
3,has a compelling story to tell
2,end up moved
1,ploddingly sociological
3,as darkly funny
4,Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .
2,the alchemical transmogrification
3,the movie is better than you might think .
1,crusty
2,make the most of a bumper
3,thought out
1,thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles .
1,the more common saccharine genre
2,the illusion of work
2,the strain
2,highs and
2,'s clear that Mehta simply wanted to update her beloved genre for the thousands of Indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent
0,no plot in this Antonio Banderas-Lucy Liu faceoff
2,megalomaniac
2,actually shocked
2,Hollywood action screenwriters usually come up with on their own
2,neurotics
2,surprisingly buoyant tone
2,The dramatic crisis
1,becomes off-putting
2,explanations
1,puzzle his most ardent fans
3,makes it worth checking out at theaters
2,to which he 'll go to weave a protective cocoon around his own ego
2,inspection
2,thin with repetition
2,derive
4,his greatest triumph
3,the chemistry and complex relationship
1,without any passion
1,cheatfully
2,its finale
2,Mr. Wollter and Ms. Seldhal
3,to warm our hearts
2,Molly
3,makes you realize that deep inside righteousness can be found a tough beauty
0,is horrible
3,very pleasing at its best moments
1,other times as bland as a block of snow
0,are n't very bright
4,like this movie a lot .
2,gives the story
2,in knowing any of them personally
2,means he can be forgiven for frequently pandering to fans of the gross-out comedy
3,of the situation in a well-balanced fashion
2,its way
2,to be everyone 's bag of popcorn
2,most addicted
2,of romance and a dose
3,an idea of expectation
3,good cheer
3,fun .
3,A thought-provoking and often-funny drama about isolation .
3,to watch as a good spaghetti western
2,of thrills
1,unimaginative and
1,corruption
2,drying
2,a clutch
0,is standard crime drama fare ... instantly forgettable and thoroughly dull
3,should appeal to anyone willing to succumb to it
2,balm
2,It may not be `` Last Tango in Paris '' but ...
3,stirring tribute
2,of man or of one another
3,love to come from an American director in years
1,naive
2,suffered and
2,on its side
4,So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt .
1,simply wanted to update her beloved genre for the thousands of Indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent
2,the CIA
0,sleep-inducingly slow-paced crime drama
3,a high enough level
2,XXX and Vertical Limit
3,one clever line
2,are lofty
3,it does sustain an enjoyable level of ridiculousness
2,as ` Manhunter '
2,a wallflower
2,$ 40 million
3,about the origins of Nazi politics and aesthetics
1,what a reckless squandering of four fine
2,what she 's doing in here
2,about one Oscar nomination for Julianne Moore this year
2,Returning director Rob Minkoff ...
4,Drop Dead Gorgeous
3,seem to be introverted young men with fantasy fetishes
2,the vehicle
2,could have otherwise been bland and run of the mill
0,`` terrible
1,enchanting ... terribly episodic and lacking the spark of imagination that might have made it an exhilarating
3,stirring
3,with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver
2,the interesting developments
2,a comedic or satirical target
3,top shelf
2,icy stunts
3,The abiding impression
2,their working-class subjects
2,will likely call it ` challenging ' to their fellow sophisticates .
2,undoubtedly
4,is spectacular
1,between these two marginal characters
2,Labor
3,A sobering and powerful documentary about the most severe kind of personal loss :
1,the standards of knucklehead swill
1,the folly of superficiality that is itself
2,lags
2,to grow into
2,verite speculation
3,coffee
1,watch on video at home
2,the spaceship on the launching pad
2,a missing bike
1,seem at times too many
2,franchise sequel
3,both gentle and biting
0,penned by a man who has little clue about either the nature of women or of friendship .
2,The New Guy
2,Wallace 's
1,A ragbag of cliches
1,suited neither
1,he seems embarrassed to be part of
2,is anything
3,the intensity with which he 's willing to express his convictions
2,something that did n't talk down to them
2,antique pulp
2,survive the hothouse emotions of teendom
2,career curio
1,his lack of self-awareness
1,direction and complete lack
2,the old are privy to
2,The rare Imax movie
2,The best didacticism is one carried by a strong sense of humanism
1,especially unfortunate in light of the fine work done by most of the rest of her cast
1,racism and homophobia
0,imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone
2,the seamy underbelly
2,this monster
3,an elegiac portrait of a transit city on the West African coast struggling against foreign influences
3,from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16
3,'s a glorious spectacle like those D.W. Griffith made in the early days of silent film
2,its details
2,arts master
2,has intentionally left college
1,doltish and
1,its storytelling prowess and special effects are both listless .
0,A terrible movie that some people
2,computerized Yoda
3,is certainly amusing
2,pressure cooker
1,that there 's nothing resembling a spine here
2,another couple of
2,subjects '
2,that some people
4,a spirited film and a must-see
1,has too many spots where it 's on slippery footing
3,healing
2,How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?
2,M :
3,'ll still have a good time . ''
3,its share of high points
2,... Tadpole pulls back from the consequences of its own actions and revelations
3,grittily beautiful film
2,into unhidden British
2,momentum
4,a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films
2,a movie where the upbeat ending feels like a copout
1,watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes
3,various amusing sidekicks add much-needed levity to the otherwise bleak tale
2,that had long since vanished
0,one baaaaaaaaad movie
3,undermining the story 's emotional thrust
2,runs on a little longer than it needs to
2,only 10 minutes prior to filming
2,exhausting
2,more than a stifling morality tale
2,of the human condition
3,A deft
2,believing in something
2,shake off
2,every one
2,that it 's based on true events
3,some visual virtues
1,fling gags at it
1,class warfare
2,for it
2,blanks .
3,more outre aspects
2,former nymphette Juliette Lewis
2,Neil Burger here succeeded in ...
2,A formula family tearjerker
3,has made a decent ` intro ' documentary
3,Giggling at the absurdities and inconsistencies is part of the fun .
2,to finish
3,`` Gangs '' is never lethargic
2,her eventual awakening
3,it holds up in an era in which computer-generated images are the norm
3,rich and luscious
2,on a dead dog
2,Balkans
2,does n't need it
3,robbed and
3,deft portrait
2,emotional blockage
2,are big enough for a train car to drive through --
2,may have worked against the maker 's minimalist intent
4,build a feel-good fantasy
2,walking around
2,whether you 're into rap or
3,Elegant and
2,as a bonus
1,The 1960s rebellion was misdirected :
1,the filmmakers come up with nothing original in the way of slapstick sequences
2,little ditty
1,have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza
2,be in the genes
2,camera effects
2,might devote time to see it
1,Wendigo wants to be a monster movie for the art-house crowd
1,recite some of this laughable dialogue
2,the very prevalence
2,saw at childhood
3,historic
3,vibrance
2,Same guy with both hats .
2,ritual
2,beacon
2,be said about the new Rob Schneider vehicle
2,inner-city autistic
2,Reeboir
2,slam-bang superheroics
3,so crisp and economical in One False Move
2,'s The Prince of Egypt from 1998
1,Oleander 's uninspired story
1,as a dentist 's waiting room
3,with so much passion
1,went astray
2,all of the characters ' moves and
3,so cognizant of the cultural and moral issues involved in the process
2,'s a tougher picture
2,this sappy script
1,distinctly minor
1,Snide and
4,of a handsome and well-made entertainment
2,Most thrillers send audiences out talking about specific scary scenes or startling moments
4,told with the intricate preciseness of the best short story writing
1,the human race splitting in two
3,spiritual film taps into the meaning and consolation in afterlife communications
2,at moralizing
2,a true study
1,two-dimensional and pointless
3,cool crime movie
2,Some elements of it
3,her feature film
0,that ultimately dulls the human tragedy at the story 's core
1,misses its emotions
3,those who do will have found a cult favorite to enjoy for a lifetime .
2,About the only thing
2,'s finally provided his own broadside at publishing giant William Randolph Hearst
1,Unfaithful ' cheats on itself and retreats to comfortable territory .
2,if a tuba-playing dwarf rolled down a hill in a trash can
2,screenwriting partner and sister
2,#NOM?
2,rather unintentionally
2,`` they '' wanted and quite honestly
2,ensnare its target audience
4,be captivated
1,a best-selling writer of self-help books who ca n't help herself
3,has crafted an intriguing story of maternal instincts and misguided acts of affection .
2,slight
1,the shameless self-caricature of ` Analyze This ' -LRB- 1999 -RRB- and
1,is flat
2,steers clear of the sensational
2,was air conditioning inside
3,A big-budget\/all-star movie
1,Not completely loveable -- but what underdog movie since The Bad News Bears has been ?
0,is overkill to the highest degree
2,Eileen Walsh
2,J.R.R. Tolkien 's
3,another of subtle humour from Bebe Neuwirth
0,like a wet burlap sack of gloom
2,-- intentional or not --
2,from fresh-squeezed
2,Marcken
2,cinematic stylings
2,ca n't take it any more
2,somewhat mannered tone
2,is much sillier .
2,Edward Burns '
2,you will
1,emotional buttons
2,as guarded as a virgin with a chastity belt
2,by the way
1,script is n't up to the level of the direction
2,France as an earthy Napoleon
2,in movies
1,gags to break the tedium
1,halfhearted
2,por
3,seems to elicit a chuckle
2,not always
2,You get the impression that writer and director Burr Steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools
2,The same should go for movie theaters .
2,know there 's something there
2,and societal betrayal
3,The large-format film is well suited to capture these musicians in full regalia and
2,overture
3,carefully lit
2,will offer subtitles and the original Italian-language soundtrack
2,Arthur Schnitzler 's
2,chefs
1,crawlies
3,works spectacularly well
3,heartfelt
2,Rhames
3,There are some movies that hit you from the first scene and you know it 's going to be a trip
2,tries to make a hip comedy
3,unexpected fable
1,that there is nothing distinguishing in a Randall Wallace film
2,a glimpse
2,the contrived nature
3,are sometimes bracing
3,this one gets off with a good natured warning
2,jostles
1,Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream
2,settled
3,as a clever exercise in neo-Hitchcockianism
2,care about what happened in 1915 Armenia
2,almost certainly bore most audiences into their own brightly colored dreams .
3,'s appealingly manic and energetic .
1,was reportedly rewritten a dozen times
3,Should be required viewing for civics classes and would-be public servants alike
0,a rambling and incoherent manifesto about the vagueness of topical excess
2,artefact
3,have any trouble getting kids to eat up these Veggies
2,retro chord
2,death shows
2,#NOM?
2,provincial bourgeois French society
2,killer story
2,locations
1,it 's far from a groundbreaking endeavor
2,Bible parables and not an actual story
2,or not
1,hackneyed elements
2,inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder
2,-- but what underdog movie since The Bad News Bears has been ?
2,twister
2,surfacey
3,with leonine power
3,to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings
3,more fascinating -- being real --
1,of Jaglom 's own profession
0,supremely unfunny and unentertaining
3,is more than merely a Holocaust movie
1,bother with a contemptible imitator starring a `` SNL '' has-been acting like an 8-year-old channeling Roberto Benigni
1,'s not nearly enough
3,a breath
2,been much stronger
2,almost as
3,But the actors make this worth a peek .
2,Chinese woman
2,so simple and precise that anything discordant would topple the balance
2,behave like adults and everyone
1,never rises to its full potential as a film
1,you can smell the grease on the plot
2,War combat movie
2,Jet Li on rollerblades
3,This story still seems timely and important .
3,a dream image of the West to savor whenever the film 's lamer instincts are in the saddle
3,filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting
0,Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle
2,African
2,writer-director Haneke
2,a vast enterprise
2,from Don Mullan 's script
3,an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly
2,some contrived banter
2,firmer direction
3,is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .
2,the road
4,Thriller directorial debut for Traffic scribe Gaghan has all the right parts
2,no accident
4,without ever being self-important
2,feel anything for these characters
2,about his responsibility
2,Thriller directorial debut for Traffic scribe Gaghan
2,of contriving a climactic hero 's death for the beloved-major
2,video tape
1,too unflinching
2,gut
2,become not so much a struggle of man vs. man as Brother-Man vs. The Man .
2,'s something creepy about this movie .
2,at theatres for it
2,meaning and
2,made him
3,pull a cohesive story out
3,enhanced by a surplus of vintage archive footage
3,strong on personality
1,questionable kind
2,Cows
2,blank-faced optimism
2,motorized scooter chases
1,coming from a director beginning to resemble someone 's crazy French grandfather
2,After all
2,of nuance and character dimension
2,political madness and
3,that good
1,not always a narratively cohesive one .
2,when the psychedelic '60s grooved over into the gay '70s
3,is good for a laugh
2,are snappy
2,others are not
2,his tone
4,all-time great apocalypse movies
2,is with the aid of those wisecracking Mystery Science Theater 3000 guys
4,a brilliant motion picture
1,flat run
3,exceedingly memorable one for most people
1,has a difficult time shaking its Blair Witch Project real-time roots
1,contentious configurations
3,patriotic
2,in need of another couple of
3,about a domestic unit finding their way to joy
1,increasingly incoherent
4,'s a movie that accomplishes so much that one viewing ca n't possibly be enough
2,gel together
3,heady yet far from impenetrable theory
3,big-screen experience
2,should have been a sketch on Saturday Night Live
1,Men with Brooms is distinctly ordinary
1,proves tiresome
2,amiss in the world
2,have just gone more over-the-top instead of trying to have it both ways
2,shockers
1,'s no clear picture of who killed Bob Crane .
2,its generosity and optimism
1,the labyrinthine ways
4,deeply watchable
1,of this tacky nonsense
0,ponderous awfulness of its script
2,Essentially a collection of bits -- and
2,respond more strongly to storytelling than computer-generated effects
0,tedious as the chatter of parrots raised on Oprah
2,cold-blooded comedy
1,would know what to make of this Italian freakshow .
2,spent time living in another community
1,fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent
1,formulaic and forgettable that it 's hardly over before it begins to fade from memory
2,pay
2,anatomical humor
2,and almost as many subplots
2,turns
2,in half an hour
1,sewage
3,with nothing but net
1,sappy ethnic sleeper
3,will linger long after this film has ended
2,aimed specifically
2,one might expect when you look at the list of movies starring Ice-T in a major role
4,smart and funny
3,'s a lot richer than the ones
1,is such a blip on the year 's radar screen
1,cellophane-pop remake
4,a splendid job of racial profiling Hollywood style -- casting excellent Latin actors of all ages --
2,cranked out
2,whodunit level
2,the populace
2,Leguizamo
2,of a screwed-up man who dared to mess with some powerful people
2,tied
2,certainly more naturalistic than its Australian counterpart
2,A bittersweet film
1,furious
1,the path of the mundane
3,Affable if not timeless
4,a wildly inventive mixture
0,you 'd grab your kids and run and then probably call the police .
3,An achingly enthralling premise
1,the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans
3,Besson 's high-profile name
1,never shoot straight
2,There 's something about a marching band that gets me where I live .
1,an overly sillified plot
2,neck
3,a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably
4,vivid performances
2,airs just
0,the phony baloney movie biz
2,looking for something new and
1,ready to hate one character
3,the drama that gives added clout to this doc
2,the Gallic ` tradition
2,be classified as one of those ` alternate reality '
2,adults and everyone
3,just as endearing and easy to watch
2,soft
3,a compelling look at a young woman 's tragic odyssey
3,Tchaikovsky soundtrack
1,would be a lot better if it stuck to Betty Fisher and left out the other stories
2,acts
3,zinger-filled crowd-pleaser
1,be an attempt at hardass American
2,load
3,brushes
2,colonics
4,you 'd want to watch if you only had a week to live
1,del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .
1,bad-boy behavior which he portrays himself in a one-note performance
1,loud and goofy
2,because Reno
4,that its visual imagination is breathtaking
2,melted away
2,riddled
2,salt-of-the-earth
2,sniffle
2,overpowered
2,eminently
2,one day
3,who have used the emigre experience to explore same-sex culture in ways that elude the more nationally settled
1,whole subplots have no explanation or even plot relevance
2,may end up languishing on a shelf somewhere
2,with slow
3,engaging and
3,a lot of their time -LRB- including mine -RRB- on something very inconsequential
2,philosophy
3,An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves
2,in heels
2,sets
4,13 Conversations About One Thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .
2,screenplays
2,the human comedy
2,manages to generate a single threat of suspense
2,moving in and out
2,positively irritating
1,all the sibling rivalry and
1,sinks into by-the-numbers territory .
3,the perkiness of Witherspoon
2,indispensable peek
3,as emotionally grand
2,she shows little understanding
4,what 's even more remarkable is the integrity of DeVito 's misanthropic vision
3,accentuating
2,previous dragon drama
3,watch the film
2,with admiration
2,to teenagers
2,making him any less psycho
1,The movie is too amateurishly square to make the most of its own ironic implications .
3,a fanciful film about the typical problems of average people
3,have fun in this cinematic sandbox
2,tenacious demonstration
2,sane and
2,part of a perhaps surreal campaign to bring Kissinger to trial for crimes against humanity
2,with his message at times
2,cynical about documentaries in which underdogs beat the odds and the human spirit triumphs
2,of Miami Vice
2,rounded
3,whom the
4,It 's the funniest American comedy since Graffiti Bridge .
2,as quickly
2,might sound to the typical Pax
2,of belly dancing
2,swooping aerial shots
2,legendary professor
2,might make a nice coffee table book
3,remarkably well
3,of extravagant
3,is priceless
2,is the fact
2,the illumination
2,since The Brothers McMullen
2,Napoleon 's last years
1,of the worst films of the summer
1,waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .
2,A virtual roller-coaster ride
2,at playing an ingenue makes her nomination as best actress even more of a an a
2,a '60s
2,first question to ask about Bad Company
3,anything Sandler
2,nearly two hours of your own precious life
2,servicable World
3,a worthwhile effort
1,creepy
2,Dungeons and
2,in the face
2,far smoother ride
3,Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver
3,a fresh idea
3,some outrageously creative action in The Transporter
0,predominantly amateur cast is painful to watch
2,beyond the first half-hour
2,toss
3,Hollywood has crafted a solid formula for successful animated movies
2,happenstance
2,half a parsec -LRB- a nose -RRB-
